,trial_num,jspsychID,stimulus,time_elapse,causal_rating,animacy_rating,cause_rt,anim_rt,trial_rt,subject_id,vid_num,outcome,cf,agent
387,48,m09xkn4vtyo1ll6,24_a_out_in.mp4,783281.0,98,100,10307.299999952316,12086.399999976158,13065.299999952316,14,24,out,in,animate
388,25,ujzvxelnjdy3mep,08_a_in_in.mp4,534612.0,5,80,7488.5999999940395,10583.699999988079,11448.39999999106,19,08,in,in,animate
389,15,rsbm4tmgbzlev7l,23_a_out_in.mp4,355142.0,100,100,12336.899999976158,14086.0,15655.299999952316,23,23,out,in,animate
390,2,njqwqy2uvk45qo4,17_a_out_out.mp4,302091.0,1,100,31061.399999976158,43596.89999997616,45118.30000001192,25,17,out,out,animate
391,11,c7rp8r7tzas6l45,12_p_in_in.mp4,689800.0,1,1,17040.799999952316,26451.0,32237.799999952316,18,12,in,in,inanimate
392,17,b4m437xn8t0f046,16_a_out_out.mp4,745752.0,100,100,4845.800000000745,7001.800000000745,7749.9000000003725,15,16,out,out,animate
393,41,eur3domry9lny4r,18_a_out_out.mp4,511462.0,4,100,10811.0,11540.0,11973.0,20,18,out,out,animate
394,8,yngh1u01snkzl99,09_p_in_in.mp4,609563.0,100,50,12908.29999999702,24446.0,26626.19999999553,17,09,in,in,inanimate
395,24,bwm63az1e5flkrd,15_p_out_out.mp4,1053289.0,1,8,27803.899999976158,34043.800000071526,35608.800000071526,11,15,out,out,inanimate
396,18,b4m437xn8t0f046,23_a_out_in.mp4,755602.0,100,100,5164.60000000149,7082.200000001118,7844.60000000149,15,23,out,in,animate
397,26,ujzvxelnjdy3mep,18_a_out_out.mp4,549423.0,1,100,11240.0,12800.5,13799.5,19,18,out,out,animate
398,42,eur3domry9lny4r,23_p_out_in.mp4,519550.0,84,1,4991.0,5849.0,6332.0,20,23,out,in,inanimate
399,16,rsbm4tmgbzlev7l,24_a_out_in.mp4,375414.0,100,100,13704.299999952316,17481.699999928474,18762.799999952316,23,24,out,in,animate
400,12,c7rp8r7tzas6l45,04_p_in_out.mp4,708991.0,1,100,9459.0,13721.600000023842,18173.200000047684,18,04,in,out,inanimate
401,43,eur3domry9lny4r,09_p_in_in.mp4,526800.0,20,7,4897.0,6006.0,6483.0,20,09,in,in,inanimate
402,25,bwm63az1e5flkrd,07_a_in_in.mp4,1071153.0,1,3,12729.600000023842,14907.300000071526,16092.700000047684,11,07,in,in,animate
403,44,eur3domry9lny4r,20_a_out_in.mp4,533458.0,93,87,3822.0,4773.0,5892.0,20,20,out,in,animate
404,27,ujzvxelnjdy3mep,04_p_in_out.mp4,566800.0,1,1,11683.59999999404,15520.79999999702,16123.70000000298,19,04,in,out,inanimate
405,13,c7rp8r7tzas6l45,02_a_in_out.mp4,724139.0,100,100,9633.899999976158,11834.299999952316,13875.799999952316,18,02,in,out,animate
406,19,b4m437xn8t0f046,22_a_out_in.mp4,781380.0,100,100,22056.10000000149,23906.400000000373,25018.700000001118,15,22,out,in,animate
407,17,rsbm4tmgbzlev7l,15_a_out_out.mp4,392717.0,1,100,10603.400000095367,14215.200000047684,15542.0,23,15,out,out,animate
408,1,307xl96xevy258j,15_a_out_out.mp4,362557.0,88,64,21862.0,67600.70000004768,69850.70000004768,24,15,out,out,animate
409,45,eur3domry9lny4r,13_p_out_out.mp4,546372.0,25,14,9986.0,11201.0,11647.0,20,13,out,out,inanimate
410,9,yngh1u01snkzl99,18_p_out_out.mp4,646781.0,1,51,15117.39999999851,36117.0,36949.0,17,18,out,out,inanimate
411,28,ujzvxelnjdy3mep,10_a_in_in.mp4,583632.0,29,86,11486.300000011921,14315.60000000894,15077.5,19,10,in,in,animate
412,18,rsbm4tmgbzlev7l,06_a_in_out.mp4,402808.0,100,100,5683.100000023842,8653.800000071526,9833.700000047684,23,06,in,out,animate
413,26,bwm63az1e5flkrd,19_p_out_in.mp4,1090582.0,100,1,10492.0,16633.0,18149.300000071526,11,19,out,in,inanimate
414,46,eur3domry9lny4r,15_p_out_out.mp4,553186.0,17,17,3597.0,5245.0,5559.0,20,15,out,out,inanimate
415,1,lntq1tu3mh22jor,02_p_in_out.mp4,235538.0,100,100,15549.699999988079,21856.899999976158,22711.30000001192,26,02,in,out,inanimate
416,29,ujzvxelnjdy3mep,05_a_in_out.mp4,595340.0,100,100,7818.20000000298,10063.0,10703.300000011921,19,05,in,out,animate
417,19,rsbm4tmgbzlev7l,23_p_out_in.mp4,414610.0,100,1,6434.099999904633,8458.799999952316,10044.0,23,23,out,in,inanimate
418,47,eur3domry9lny4r,06_p_in_out.mp4,564399.0,100,14,9337.0,10104.0,10702.0,20,06,in,out,inanimate
419,14,c7rp8r7tzas6l45,17_p_out_out.mp4,749961.0,100,100,16050.0,21985.100000023842,24314.400000095367,18,17,out,out,inanimate
420,2,lntq1tu3mh22jor,20_a_out_in.mp4,247413.0,100,100,9436.0,11090.0,11619.800000011921,26,20,out,in,animate
421,27,bwm63az1e5flkrd,24_a_out_in.mp4,1109127.0,1,100,13660.700000047684,15478.100000023842,17023.399999976158,11,24,out,in,animate
422,20,b4m437xn8t0f046,02_p_in_out.mp4,811532.0,99,1,7072.0999999996275,28214.39999999851,29144.699999999255,15,02,in,out,inanimate
423,39,9xysvf8aedhv2cn,17_p_out_out.mp4,838853.0,13,12,93606.10000002384,96662.0,97302.19999998808,13,17,out,out,inanimate
424,48,eur3domry9lny4r,12_p_in_in.mp4,576298.0,11,2,7083.0,8596.0,10140.0,20,12,in,in,inanimate
425,30,ujzvxelnjdy3mep,13_p_out_out.mp4,613106.0,94,55,11961.90000000596,16199.70000000298,16763.0,19,13,out,out,inanimate
426,2,307xl96xevy258j,19_a_out_in.mp4,399399.0,28,85,28020.100000023842,31713.100000023842,35798.39999997616,24,19,out,in,animate
427,3,lntq1tu3mh22jor,03_a_in_out.mp4,265038.0,100,100,15423.899999976158,16390.19999998808,16869.69999998808,26,03,in,out,animate
428,3,njqwqy2uvk45qo4,02_a_in_out.mp4,382149.0,100,100,17343.599999964237,72428.59999996424,79250.39999997616,25,02,in,out,animate
429,28,bwm63az1e5flkrd,02_a_in_out.mp4,1130023.0,100,97,9646.899999976158,15799.0,19628.899999976158,11,02,in,out,animate
430,31,ujzvxelnjdy3mep,20_p_out_in.mp4,627100.0,74,29,6676.29999999702,12149.10000000894,12981.20000000298,19,20,out,in,inanimate
431,40,9xysvf8aedhv2cn,12_p_in_in.mp4,863692.0,14,1,20909.80000001192,22085.600000023842,22821.600000023842,13,12,in,in,inanimate
432,20,rsbm4tmgbzlev7l,10_p_in_in.mp4,448032.0,50,1,29080.0,19022.799999952316,31912.799999952316,23,10,in,in,inanimate
433,15,c7rp8r7tzas6l45,12_a_in_in.mp4,783168.0,1,100,27911.100000023842,30539.800000071526,32441.900000095367,18,12,in,in,animate
434,21,b4m437xn8t0f046,01_p_in_out.mp4,839679.0,100,1,17761.300000000745,26385.0,27389.199999999255,15,01,in,out,inanimate
435,10,yngh1u01snkzl99,13_p_out_out.mp4,697729.0,100,1,21259.59999999404,45870.5,49187.39999999851,17,13,out,out,inanimate
436,41,9xysvf8aedhv2cn,14_p_out_out.mp4,872788.0,98,5,4896.100000023842,6688.300000011921,7335.899999976158,13,14,out,out,inanimate
437,3,307xl96xevy258j,14_p_out_out.mp4,424392.0,70,24,13900.199999928474,22635.699999928474,24677.199999928474,24,14,out,out,inanimate
438,21,rsbm4tmgbzlev7l,07_a_in_in.mp4,464684.0,1,1,12834.300000071526,14988.5,16394.700000047684,23,07,in,in,animate
439,42,9xysvf8aedhv2cn,09_a_in_in.mp4,883428.0,67,97,5435.100000023842,7962.800000011921,8883.100000023842,13,09,in,in,animate
440,32,ujzvxelnjdy3mep,16_a_out_out.mp4,651855.0,41,100,21255.90000000596,23520.0,24492.09999999404,19,16,out,out,animate
441,29,bwm63az1e5flkrd,23_p_out_in.mp4,1159421.0,1,31,21340.600000023842,26326.400000095367,27375.800000071526,11,23,out,in,inanimate
442,43,9xysvf8aedhv2cn,08_p_in_in.mp4,895068.0,1,6,5971.0,9002.600000023842,9882.800000011921,13,08,in,in,inanimate
443,4,307xl96xevy258j,24_a_out_in.mp4,445759.0,93,92,12096.199999928474,17427.599999904633,19313.5,24,24,out,in,animate
444,16,c7rp8r7tzas6l45,11_p_in_in.mp4,815049.0,100,100,19593.199999928474,28792.399999976158,30863.599999904633,18,11,in,in,inanimate
445,33,ujzvxelnjdy3mep,12_a_in_in.mp4,664053.0,1,100,8609.5,10436.70000000298,11943.60000000894,19,12,in,in,animate
446,22,rsbm4tmgbzlev7l,24_p_out_in.mp4,489592.0,1,1,13165.600000023842,22874.5,23899.0,23,24,out,in,inanimate
447,30,bwm63az1e5flkrd,17_p_out_out.mp4,1177226.0,1,1,9682.600000023842,16164.900000095367,17291.900000095367,11,17,out,out,inanimate
448,11,yngh1u01snkzl99,19_a_out_in.mp4,737006.0,79,100,33904.39999999851,36546.89999999851,37508.89999999851,17,19,out,in,animate
449,44,9xysvf8aedhv2cn,23_p_out_in.mp4,907875.0,5,5,10443.0,11354.800000011921,12050.900000035763,13,23,out,in,inanimate
450,22,b4m437xn8t0f046,22_p_out_in.mp4,883209.0,100,1,33945.300000000745,36977.5,42759.800000000745,15,22,out,in,inanimate
451,4,njqwqy2uvk45qo4,16_p_out_out.mp4,449400.0,69,1,62844.5,35841.40000003576,66196.5,25,16,out,out,inanimate
452,45,9xysvf8aedhv2cn,02_p_in_out.mp4,919611.0,55,2,5454.399999976158,10198.5,11478.5,13,02,in,out,inanimate
453,4,lntq1tu3mh22jor,14_p_out_out.mp4,332983.0,100,100,65288.60000002384,66397.60000002384,66938.90000003576,26,14,out,out,inanimate
454,31,bwm63az1e5flkrd,03_p_in_out.mp4,1193302.0,100,1,8630.200000047684,12440.0,14549.600000023842,11,03,in,out,inanimate
455,12,yngh1u01snkzl99,02_p_in_out.mp4,753652.0,100,1,10523.60000000149,13630.90000000596,15633.70000000298,17,02,in,out,inanimate
456,46,9xysvf8aedhv2cn,18_p_out_out.mp4,927883.0,34,3,4711.199999988079,6351.300000011921,7263.0,13,18,out,out,inanimate
457,23,rsbm4tmgbzlev7l,14_p_out_out.mp4,512598.0,1,1,17787.5,19779.199999928474,20993.599999904633,23,14,out,out,inanimate
458,17,c7rp8r7tzas6l45,06_p_in_out.mp4,846977.0,100,100,12163.5,20735.700000047684,30910.299999952316,18,06,in,out,inanimate
459,23,b4m437xn8t0f046,21_p_out_in.mp4,905374.0,100,1,18116.199999999255,20248.199999999255,21156.299999998882,15,21,out,in,inanimate
460,47,9xysvf8aedhv2cn,03_a_in_out.mp4,936267.0,100,99,5190.899999976158,6238.699999988079,7126.899999976158,13,03,in,out,animate
461,34,ujzvxelnjdy3mep,02_a_in_out.mp4,701951.0,23,100,34488.20000000298,35947.40000000596,36644.20000000298,19,02,in,out,animate
462,24,rbujcoxmek5s7d8,06_p_in_out.mp4,778163.0,100,26,4852.0,261025.20000001788,265198.3000000119,16,06,in,out,inanimate
463,24,b4m437xn8t0f046,17_a_out_out.mp4,914097.0,100,98,5222.299999998882,6355.699999999255,7207.799999998882,15,17,out,out,animate
464,24,rsbm4tmgbzlev7l,03_a_in_out.mp4,530012.0,100,100,8875.699999928474,11441.699999928474,17156.0,23,03,in,out,animate
465,48,9xysvf8aedhv2cn,10_p_in_in.mp4,946651.0,54,1,5784.699999988079,7704.900000035763,8376.800000011921,13,10,in,in,inanimate
466,32,bwm63az1e5flkrd,14_p_out_out.mp4,1217462.0,100,1,14915.899999976158,16830.399999976158,22146.599999904633,11,14,out,out,inanimate
467,5,njqwqy2uvk45qo4,18_a_out_out.mp4,479761.0,1,100,21222.69999998808,26524.399999976158,29836.899999976158,25,18,out,out,animate
468,35,ujzvxelnjdy3mep,02_p_in_out.mp4,722610.0,58,7,15959.09999999404,18552.79999999702,19392.09999999404,19,02,in,out,inanimate
469,13,yngh1u01snkzl99,14_p_out_out.mp4,787990.0,100,16,11173.5,30300.10000000149,33319.60000000149,17,14,out,out,inanimate
470,5,307xl96xevy258j,01_p_in_out.mp4,511671.0,71,39,19489.799999952316,50395.60000002384,63874.700000047684,24,01,in,out,inanimate
471,33,bwm63az1e5flkrd,20_a_out_in.mp4,1236049.0,2,76,11640.299999952316,15401.699999928474,18054.699999928474,11,20,out,in,animate
472,14,yngh1u01snkzl99,02_a_in_out.mp4,797022.0,100,100,6253.80000000447,7816.10000000149,8777.80000000447,17,02,in,out,animate
473,25,b4m437xn8t0f046,05_a_in_out.mp4,940379.0,100,100,16320.199999999255,23792.599999999627,25524.900000000373,15,05,in,out,animate
474,25,rbujcoxmek5s7d8,12_p_in_in.mp4,809497.0,50,1,26353.90000000596,28911.600000023842,29821.40000000596,16,12,in,in,inanimate
475,36,ujzvxelnjdy3mep,14_p_out_out.mp4,735866.0,100,1,10181.10000000894,11936.79999999702,12739.29999999702,19,14,out,out,inanimate
476,25,rsbm4tmgbzlev7l,18_p_out_out.mp4,555747.0,1,1,10737.600000023842,21819.299999952316,23973.399999976158,23,18,out,out,inanimate
477,18,c7rp8r7tzas6l45,23_a_out_in.mp4,890299.0,1,100,36326.300000071526,39262.700000047684,42050.300000071526,18,23,out,in,animate
478,6,njqwqy2uvk45qo4,03_p_in_out.mp4,504403.0,100,1,19013.899999976158,21494.399999976158,23870.5,25,03,in,out,inanimate
479,26,rbujcoxmek5s7d8,01_a_in_out.mp4,817403.0,100,100,4983.300000011921,6258.4000000059605,7145.699999988079,16,01,in,out,animate
480,37,ujzvxelnjdy3mep,01_a_in_out.mp4,750680.0,100,100,10398.90000000596,12092.90000000596,12809.40000000596,19,01,in,out,animate
481,6,307xl96xevy258j,19_p_out_in.mp4,535600.0,65,40,14651.5,18631.899999976158,23133.0,24,19,out,in,inanimate
482,27,rbujcoxmek5s7d8,10_a_in_in.mp4,828016.0,92,70,6113.0,9613.600000023842,10351.40000000596,16,10,in,in,animate
483,34,bwm63az1e5flkrd,13_p_out_out.mp4,1259273.0,100,31,15780.5,21086.700000047684,22457.400000095367,11,13,out,out,inanimate
484,26,b4m437xn8t0f046,20_p_out_in.mp4,966419.0,100,100,22254.099999999627,23817.900000000373,24780.400000000373,15,20,out,in,inanimate
485,5,lntq1tu3mh22jor,05_a_in_out.mp4,407246.0,100,100,70629.89999997616,71691.89999997616,72256.5,26,05,in,out,animate
486,26,rsbm4tmgbzlev7l,02_p_in_out.mp4,581245.0,100,1,17174.699999928474,22382.5,23991.299999952316,23,02,in,out,inanimate
487,28,rbujcoxmek5s7d8,14_p_out_out.mp4,839263.0,100,1,5757.800000011921,8391.40000000596,9235.700000017881,16,14,out,out,inanimate
488,19,c7rp8r7tzas6l45,11_a_in_in.mp4,916512.0,100,100,17975.5,20933.100000023842,25452.199999928474,18,11,in,in,animate
489,38,ujzvxelnjdy3mep,09_p_in_in.mp4,765374.0,84,1,10461.40000000596,13385.0,14189.10000000894,19,09,in,in,inanimate
490,27,b4m437xn8t0f046,11_a_in_in.mp4,974936.0,100,100,5858.5999999996275,7144.5999999996275,7996.699999999255,15,11,in,in,animate
491,15,yngh1u01snkzl99,24_p_out_in.mp4,833524.0,81,1,17032.69999999553,33580.5,35230.59999999404,17,24,out,in,inanimate
492,7,njqwqy2uvk45qo4,23_a_out_in.mp4,533753.0,1,100,17315.0,20868.599999964237,27560.0,25,23,out,in,animate
493,29,rbujcoxmek5s7d8,18_a_out_out.mp4,845880.0,100,100,3933.0,5028.299999982119,5857.299999982119,16,18,out,out,animate
494,35,bwm63az1e5flkrd,21_p_out_in.mp4,1277420.0,2,6,12348.600000023842,15303.5,16625.200000047684,11,21,out,in,inanimate
495,27,rsbm4tmgbzlev7l,08_a_in_in.mp4,596807.0,1,100,11556.100000023842,13860.300000071526,15054.5,23,08,in,in,animate
496,30,rbujcoxmek5s7d8,11_p_in_in.mp4,855843.0,79,1,4424.9000000059605,6570.800000011921,8203.40000000596,16,11,in,in,inanimate
497,7,307xl96xevy258j,05_a_in_out.mp4,566747.0,87,96,19370.799999952316,26236.399999976158,29852.699999928474,24,05,in,out,animate
498,39,ujzvxelnjdy3mep,01_p_in_out.mp4,785197.0,64,28,15468.70000000298,18659.59999999404,19319.39999999106,19,01,in,out,inanimate
499,6,lntq1tu3mh22jor,18_a_out_out.mp4,433030.0,100,100,5043.5,5923.5,23778.80000001192,26,18,out,out,animate
500,36,bwm63az1e5flkrd,20_p_out_in.mp4,1291650.0,1,1,8843.5,12468.5,13713.799999952316,11,20,out,in,inanimate
501,31,rbujcoxmek5s7d8,20_a_out_in.mp4,867697.0,100,100,6131.0999999940395,9808.700000017881,10589.09999999404,16,20,out,in,animate
502,28,rsbm4tmgbzlev7l,10_a_in_in.mp4,613149.0,1,100,12334.0,14576.199999928474,15583.899999976158,23,10,in,in,animate
503,16,yngh1u01snkzl99,06_a_in_out.mp4,859239.0,100,100,22020.40000000596,23926.5,25448.40000000596,17,06,in,out,animate
504,28,b4m437xn8t0f046,08_p_in_in.mp4,1003770.0,1,49,10201.10000000149,27094.10000000149,27576.200000001118,15,08,in,in,inanimate
505,20,c7rp8r7tzas6l45,22_p_out_in.mp4,952044.0,1,100,22839.100000023842,28235.200000047684,34764.89999997616,18,22,out,in,inanimate
506,37,bwm63az1e5flkrd,13_a_out_out.mp4,1306089.0,100,100,10700.100000023842,12964.900000095367,14169.400000095367,11,13,out,out,animate
507,8,307xl96xevy258j,21_p_out_in.mp4,588332.0,58,37,12093.599999904633,15833.599999904633,20791.699999928474,24,21,out,in,inanimate
508,17,yngh1u01snkzl99,11_a_in_in.mp4,871991.0,100,100,5665.20000000298,10593.29999999702,11491.5,17,11,in,in,animate
509,32,rbujcoxmek5s7d8,15_a_out_out.mp4,884692.0,100,99,13165.799999982119,14381.0,16484.09999999404,16,15,out,out,animate
510,29,rsbm4tmgbzlev7l,11_p_in_in.mp4,629091.0,1,1,11784.699999928474,13829.199999928474,15684.799999952316,23,11,in,in,inanimate
511,40,ujzvxelnjdy3mep,03_p_in_out.mp4,815842.0,71,71,22728.80000001192,29103.80000001192,30139.80000001192,19,03,in,out,inanimate
512,8,njqwqy2uvk45qo4,19_a_out_in.mp4,580618.0,100,100,39001.90000003576,43223.10000002384,44846.19999998808,25,19,out,in,animate
513,38,bwm63az1e5flkrd,16_p_out_out.mp4,1322251.0,100,1,10785.799999952316,13234.899999976158,14391.199999928474,11,16,out,out,inanimate
514,21,c7rp8r7tzas6l45,09_p_in_in.mp4,973822.0,100,1,10901.0,15957.599999904633,21500.799999952316,18,09,in,in,inanimate
515,18,yngh1u01snkzl99,10_p_in_in.mp4,887575.0,100,1,8626.59999999404,13008.5,14562.09999999404,17,10,in,in,inanimate
516,33,rbujcoxmek5s7d8,08_p_in_in.mp4,900282.0,1,1,10011.0,13105.40000000596,14574.90000000596,16,08,in,in,inanimate
517,9,njqwqy2uvk45qo4,04_a_in_out.mp4,595091.0,100,100,8986.5,11201.800000011921,12658.0,25,04,in,out,animate
518,30,rsbm4tmgbzlev7l,04_a_in_out.mp4,650448.0,100,100,17559.400000095367,19479.600000023842,20597.0,23,04,in,out,animate
519,41,ujzvxelnjdy3mep,21_p_out_in.mp4,832981.0,100,1,14432.29999999702,15945.09999999404,16874.40000000596,19,21,out,in,inanimate
520,34,rbujcoxmek5s7d8,20_p_out_in.mp4,911304.0,100,1,5387.4000000059605,9507.0,10254.800000011921,16,20,out,in,inanimate
521,39,bwm63az1e5flkrd,16_a_out_out.mp4,1340868.0,100,100,15351.899999976158,16916.599999904633,18092.699999928474,11,16,out,out,animate
522,9,307xl96xevy258j,07_p_in_in.mp4,621994.0,4,6,27659.700000047684,29852.600000023842,31617.800000071526,24,07,in,in,inanimate
523,31,rsbm4tmgbzlev7l,06_p_in_out.mp4,661558.0,100,1,6516.5,8686.0,10350.0,23,06,in,out,inanimate
524,42,ujzvxelnjdy3mep,15_a_out_out.mp4,846272.0,100,100,9968.20000000298,11708.29999999702,12524.79999999702,19,15,out,out,animate
525,22,c7rp8r7tzas6l45,05_p_in_out.mp4,1000632.0,100,100,21284.5,23613.299999952316,25036.399999976158,18,05,in,out,inanimate
526,29,b4m437xn8t0f046,11_p_in_in.mp4,1056577.0,99,7,42849.800000000745,50317.300000000745,51047.40000000037,15,11,in,in,inanimate
527,40,bwm63az1e5flkrd,03_a_in_out.mp4,1355290.0,100,100,11089.5,12479.400000095367,13645.700000047684,11,03,in,out,animate
528,10,njqwqy2uvk45qo4,08_p_in_in.mp4,617639.0,1,1,11452.0,16318.799999952316,21757.69999998808,25,08,in,in,inanimate
529,32,rsbm4tmgbzlev7l,07_p_in_in.mp4,676847.0,1,1,8808.900000095367,12356.0,14028.100000023842,23,07,in,in,inanimate
530,43,ujzvxelnjdy3mep,08_p_in_in.mp4,858466.0,1,1,5219.9000000059605,9887.20000000298,11424.5,19,08,in,in,inanimate
531,30,b4m437xn8t0f046,12_a_in_in.mp4,1070959.0,1,100,10599.300000000745,12441.300000000745,13118.800000000745,15,12,in,in,animate
532,41,bwm63az1e5flkrd,01_p_in_out.mp4,1369198.0,100,62,9726.300000071526,11662.5,12642.100000023842,11,01,in,out,inanimate
533,35,rbujcoxmek5s7d8,16_a_out_out.mp4,940147.0,100,100,23161.70000001788,25964.09999999404,26825.80000001192,16,16,out,out,animate
534,23,c7rp8r7tzas6l45,03_p_in_out.mp4,1015589.0,100,100,10124.399999976158,12572.700000047684,14184.600000023842,18,03,in,out,inanimate
535,10,307xl96xevy258j,08_a_in_in.mp4,651474.0,4,20,19780.699999928474,26489.899999976158,27707.099999904633,24,08,in,in,animate
536,19,yngh1u01snkzl99,23_p_out_in.mp4,932549.0,7,1,40662.69999999553,25454.10000000149,42962.19999999553,17,23,out,in,inanimate
537,44,ujzvxelnjdy3mep,21_a_out_in.mp4,872449.0,83,77,9546.09999999404,11458.20000000298,12222.20000000298,19,21,out,in,animate
538,33,rsbm4tmgbzlev7l,21_a_out_in.mp4,691248.0,1,100,7890.100000023842,11371.299999952316,13142.600000023842,23,21,out,in,animate
539,42,bwm63az1e5flkrd,09_p_in_in.mp4,1382026.0,100,11,7278.199999928474,10193.799999952316,11311.299999952316,11,09,in,in,inanimate
540,24,c7rp8r7tzas6l45,08_a_in_in.mp4,1030953.0,1,100,9846.0,12651.900000095367,14851.5,18,08,in,in,animate
541,45,ujzvxelnjdy3mep,23_a_out_in.mp4,881303.0,100,100,3660.300000011921,5258.20000000298,7100.9000000059605,19,23,out,in,animate
542,46,ujzvxelnjdy3mep,04_a_in_out.mp4,889938.0,85,100,5429.20000000298,7082.20000000298,7867.300000011921,19,04,in,out,animate
543,43,bwm63az1e5flkrd,18_a_out_out.mp4,1397442.0,1,100,10853.5,13390.299999952316,15140.199999928474,11,18,out,out,animate
544,36,rbujcoxmek5s7d8,23_p_out_in.mp4,970590.0,1,1,22543.899999976158,27947.5,28929.69999998808,16,23,out,in,inanimate
545,34,rsbm4tmgbzlev7l,13_a_out_out.mp4,713399.0,100,100,17786.5,20406.0,21643.0,23,13,out,out,animate
546,20,yngh1u01snkzl99,17_a_out_out.mp4,966721.0,1,100,15486.0,18762.10000000149,32662.10000000149,17,17,out,out,animate
547,11,307xl96xevy258j,07_a_in_in.mp4,687113.0,21,24,18961.899999976158,32585.5,34367.10000002384,24,07,in,in,animate
548,25,c7rp8r7tzas6l45,01_p_in_out.mp4,1054523.0,100,100,16892.300000071526,20086.200000047684,21807.400000095367,18,01,in,out,inanimate
549,31,b4m437xn8t0f046,16_p_out_out.mp4,1110736.0,100,1,24370.699999999255,37755.199999999255,38511.0,15,16,out,out,inanimate
550,37,rbujcoxmek5s7d8,17_a_out_out.mp4,979900.0,1,100,3949.300000011921,6491.4000000059605,9050.600000023842,16,17,out,out,animate
551,44,bwm63az1e5flkrd,05_a_in_out.mp4,1409310.0,100,100,6818.800000071526,8636.300000071526,9843.900000095367,11,05,in,out,animate
552,11,njqwqy2uvk45qo4,10_a_in_in.mp4,673323.0,100,100,41911.10000002384,52672.80000001192,54362.39999997616,25,10,in,in,animate
553,47,ujzvxelnjdy3mep,24_a_out_in.mp4,909718.0,30,100,15649.40000000596,18217.40000000596,19021.29999999702,19,24,out,in,animate
554,7,lntq1tu3mh22jor,23_p_out_in.mp4,562422.0,100,100,125877.0,127387.30000001192,127887.10000002384,26,23,out,in,inanimate
555,38,rbujcoxmek5s7d8,09_p_in_in.mp4,991868.0,73,1,4914.699999988079,9585.5,10455.09999999404,16,09,in,in,inanimate
556,45,bwm63az1e5flkrd,17_a_out_out.mp4,1425149.0,1,94,7987.399999976158,13447.799999952316,14827.799999952316,11,17,out,out,animate
557,21,yngh1u01snkzl99,08_p_in_in.mp4,986874.0,1,1,15602.89999999851,17525.29999999702,18391.19999999553,17,08,in,in,inanimate
558,12,307xl96xevy258j,09_a_in_in.mp4,710031.0,99,93,16128.600000023842,20473.300000071526,22123.900000095367,24,09,in,in,animate
559,35,rsbm4tmgbzlev7l,21_p_out_in.mp4,744292.0,1,1,22792.299999952316,28011.399999976158,29136.399999976158,23,21,out,in,inanimate
560,48,ujzvxelnjdy3mep,16_p_out_out.mp4,926565.0,72,15,10266.60000000894,13728.40000000596,14843.5,19,16,out,out,inanimate
561,46,bwm63az1e5flkrd,06_a_in_out.mp4,1438697.0,100,100,8871.399999976158,11155.099999904633,12525.599999904633,11,06,in,out,animate
562,12,njqwqy2uvk45qo4,10_p_in_in.mp4,699777.0,1,1,12178.0,24139.0,25670.100000023842,25,10,in,in,inanimate
563,26,c7rp8r7tzas6l45,20_p_out_in.mp4,1086863.0,1,100,26191.899999976158,29614.800000071526,31315.5,18,20,out,in,inanimate
564,32,b4m437xn8t0f046,17_p_out_out.mp4,1145512.0,1,1,21725.599999999627,32719.0,33507.09999999963,15,17,out,out,inanimate
565,36,rsbm4tmgbzlev7l,05_p_in_out.mp4,757477.0,100,1,6428.200000047684,9882.700000047684,12177.600000023842,23,05,in,out,inanimate
566,39,rbujcoxmek5s7d8,22_a_out_in.mp4,1015467.0,100,100,11760.199999988079,21489.09999999404,22842.29999998212,16,22,out,in,animate
567,40,rbujcoxmek5s7d8,17_p_out_out.mp4,1022202.0,1,1,3558.5999999940395,5461.800000011921,6224.800000011921,16,17,out,out,inanimate
568,47,bwm63az1e5flkrd,22_a_out_in.mp4,1455472.0,1,100,11291.300000071526,13886.200000047684,15499.300000071526,11,22,out,in,animate
569,22,yngh1u01snkzl99,24_a_out_in.mp4,1020432.0,100,100,31610.29999999702,22482.0,32538.5,17,24,out,in,animate
570,41,rbujcoxmek5s7d8,12_a_in_in.mp4,1033614.0,82,100,6962.799999982119,8872.5,9647.699999988079,16,12,in,in,animate
571,37,rsbm4tmgbzlev7l,01_p_in_out.mp4,781316.0,83,1,18878.700000047684,21193.800000071526,22332.600000023842,23,01,in,out,inanimate
572,8,lntq1tu3mh22jor,13_p_out_out.mp4,612941.0,100,100,48617.0,49700.30000001192,50260.200000047684,26,13,out,out,inanimate
573,48,bwm63az1e5flkrd,06_p_in_out.mp4,1472052.0,100,34,8474.399999976158,14859.399999976158,16307.399999976158,11,06,in,out,inanimate
574,27,c7rp8r7tzas6l45,05_a_in_out.mp4,1118759.0,100,100,16376.199999928474,28434.299999952316,29875.899999976158,18,05,in,out,animate
575,42,rbujcoxmek5s7d8,11_a_in_in.mp4,1046014.0,100,100,10869.0,5799.200000017881,11891.59999999404,16,11,in,in,animate
576,13,307xl96xevy258j,16_a_out_out.mp4,755936.0,62,36,37511.39999997616,41178.60000002384,44881.39999997616,24,16,out,out,animate
577,13,njqwqy2uvk45qo4,01_p_in_out.mp4,736589.0,100,1,25721.600000023842,27910.69999998808,34775.10000002384,25,01,in,out,inanimate
